word,polarity
presentearem,0
presentearemos,0
presenteares,0
presentearia,0
presenteariam,0
presentearias,0
presentearmos,0
presenteará,0
presentearás,0
presentearão,0
presentearíamos,0
presentearíeis,0
presenteasse,0
presenteassem,0
presenteasses,0
presenteaste,0
presenteastes,0
presenteava,0
presenteavam,0
presenteavas,0
presenteei,0
presenteeis,0
presenteemos,0
presenteia,0
presenteiam,0
presenteias,0
presenteie,0
presenteiem,0
presenteies,0
presenteio,0
presentemente,0
presenteou,0
presentes,0
presenteáramos,0
presenteáreis,0
presenteásseis,0
presenteássemos,0
presenteávamos,0
presenteáveis,0
presença,0
presenças,0
preserva,1
preservada,1
preservadas,1
preservado,1
preservados,1
preservai,1
preservais,1
preservam,1
preservamos,1
preservando,1
preservar,1
preservara,1
preservaram,1
preservaras,1
preservardes,1
preservarei,1
preservareis,1
preservarem,1
preservaremos,1
preservares,1
preservaria,1
preservariam,1
preservarias,1
preservarmos,1
preservará,1
preservarás,1
preservarão,1
preservaríamos,1
preservaríeis,1
preservas,1
preservasse,1
preservassem,1
preservasses,1
preservaste,1
preservastes,1
preservativo,0
preservativos,0
preservava,1
preservavam,1
preservavas,1
preserve,1
preservei,1
preserveis,1
preservem,1
preservemos,1
preserves,1
preservo,1
preservou,1
preserváramos,1
preserváreis,1
preservásseis,1
preservássemos,1
preservávamos,1
preserváveis,1
presidenta,0
presidentas,0
presidente,0
presidentes,0
presilha,0
preso,0
presos,0
pressa,0
pressando,0
pressas,0
pressente,0
pressentem,0
pressentes,0
pressenti,0
pressentia,0
pressentiam,0
pressentias,0
pressentida,0
pressentidas,0
pressentido,0
pressentidos,0
pressentimento,0
pressentimos,0
pressentindo,0
pressentir,0
pressentira,0
pressentiram,0
pressentiras,0
pressentirdes,0
pressentirei,0
pressentireis,0
pressentirem,0
pressentiremos,0
pressentires,0
pressentiria,0
pressentiriam,0
pressentirias,0
pressentirmos,0
pressentirá,0
pressentirás,0
pressentirão,0
pressentiríamos,0
pressentiríeis,0
pressentis,0
pressentisse,0
pressentissem,0
pressentisses,0
pressentiste,0
pressentistes,0
pressentiu,0
pressentíamos,0
pressentíeis,0
pressentíramos,0
pressentíreis,0
pressentísseis,0
pressentíssemos,0
pressinta,0
pressintais,0
pressintam,0
pressintamos,0
pressintas,0
pressinto,0
pressiona,0
pressionada,0
pressionadas,0
pressionado,0
pressionados,0
pressionai,0
pressionais,0
pressionam,0
pressionamos,0
pressionando,0
pressionar,0
pressionara,0
pressionaram,0
pressionaras,0
pressionardes,0
pressionarei,0
pressionareis,0
pressionarem,0
pressionaremos,0
pressionares,0
pressionaria,0
pressionariam,0
pressionarias,0
pressionarmos,0
pressionará,0
pressionarás,0
pressionarão,0
pressionaríamos,0
pressionaríeis,0
pressionas,0
pressionasse,0
pressionassem,0
pressionasses,0
pressionaste,0
pressionastes,0
pressionava,0
pressionavam,0
pressionavas,0
pressione,0
pressionei,0
pressioneis,0
pressionem,0
pressionemos,0
pressiones,0
pressiono,0
pressionou,0
pressionáramos,0
pressionáreis,0
pressionásseis,0
pressionássemos,0
pressionávamos,0
pressionáveis,0
pressupomos,0
pressuponde,0
pressupondes,0
pressupondo,0
pressuponha,0
pressuponhais,0
pressuponham,0
pressuponhamos,0
pressuponhas,0
pressuponho,0
pressupor,0
pressupordes,0
pressuporei,0
pressuporeis,0
pressuporem,0
pressuporemos,0
pressupores,0
pressuporia,0
pressuporiam,0
pressuporias,0
pressupormos,0
pressuporá,0
pressuporás,0
pressuporão,0
pressuporíamos,0
pressuporíeis,0
pressuposta,0
pressupostas,0
pressuposto,0
pressupostos,0
pressupunha,0
pressupunham,0
pressupunhas,0
pressupus,0
pressupusemos,0
pressupuser,0
pressupusera,0
pressupuseram,0
pressupuseras,0
pressupuserdes,0
pressupuserem,0
pressupuseres,0
pressupusermos,0
pressupusesse,0
pressupusessem,0
pressupusesses,0
pressupuseste,0
pressupusestes,0
pressupuséramos,0
pressupuséreis,0
pressupusésseis,0
pressupuséssemos,0
pressupôs,0
pressupõe,0
pressupõem,0
pressupões,0
pressupúnhamos,0
pressupúnheis,0
pressão,-1
pressões,-1
presta,0
prestada,0
prestadas,0
prestado,0
prestados,0
prestai,0
prestais,0
prestam,0
prestamos,0
prestando,1
prestar,0
prestara,0
prestaram,0
prestaras,0
prestardes,0
prestarei,0
prestareis,0
prestarem,0
prestaremos,0
prestares,0
prestaria,0
prestariam,0
prestarias,0
prestarmos,0
prestará,0
prestarás,0
prestarão,0
prestaríamos,0
prestaríeis,0
prestas,0
prestasse,0
prestassem,0
prestasses,0
prestaste,0
prestastes,0
prestava,0
prestavam,0
prestavas,0
preste,0
prestei,0
presteis,0
prestem,0
prestemos,0
prestes,0
presteza,1
presto,0
prestou,0
prestáramos,0
prestáreis,0
prestásseis,0
prestássemos,0
prestávamos,0
prestáveis,0
prestígio,1
prestígios,0
presuma,0
presumais,0
presumam,0
presumamos,0
presumas,0
presume,0
presumem,0
presumes,0
presumi,0
presumia,0
presumiam,0
presumias,0
presumid,0
presumida,0
presumidas,0
presumido,0
presumidos,0
presumimos,0
presumindo,0
presumir,0
presumira,0
presumiram,0
presumiras,0
presumirdes,0
presumirei,0
presumireis,0
presumirem,0
presumiremos,0
presumires,0
presumiria,0
presumiriam,0
presumirias,0
presumirmos,0
presumirá,0
presumirás,0
presumirão,0
presumiríamos,0
presumiríeis,0
presumis,0
presumisse,0
presumissem,0
presumisses,0
presumiste,0
presumistes,0
presumiu,0
presumo,0
presumíamos,0
presumíeis,0
presumíramos,0
presumíreis,0
presumísseis,0
presumíssemos,0
presumível,0
presunçosa,0
presunçosamente,-1
presunçosas,0
presunçoso,0
presunçosos,0
presunção,-1
presunções,0
preta,0
pretas,0
preteja,0
pretejada,0
pretejadas,0
pretejado,0
pretejados,0
pretejando,0
pretejar,0
pretenda,0
pretendais,0
pretendam,0
pretendamos,0
pretendas,0
pretende,0
pretendei,0
pretendeis,0
pretendem,0
pretendemos,0
pretendendo,0
pretendente,0
pretender,0
pretendera,0
pretenderam,0
pretenderas,0
pretenderdes,0
pretenderei,0
pretendereis,0
pretenderem,0
pretenderemos,0
pretenderes,0
pretenderia,0
pretenderiam,0
pretenderias,0
pretendermos,0
pretenderá,0
pretenderás,0
pretenderão,0
pretenderíamos,0
pretenderíeis,0
pretendes,0
pretendesse,0
pretendessem,0
pretendesses,0
pretendeste,0
pretendestes,0
pretendeu,0
pretendi,0
pretendia,0
pretendiam,0
pretendias,0
pretendida,0
pretendidas,0
pretendido,0
pretendidos,0
pretendo,0
pretendêramos,0
pretendêreis,0
pretendêsseis,0
pretendêssemos,0
pretendíamos,0
pretendíeis,0
pretensioso,0
pretenso,0
pretensos,0
pretensão,0
pretensões,0
pretexta,0
pretextada,0
pretextadas,0
pretextado,0
pretextados,0
pretextai,0
pretextais,0
pretextam,0
pretextamos,0
pretextando,0
pretextar,0
pretextara,0
pretextaram,0
pretextaras,0
pretextardes,0
pretextarei,0
pretextareis,0
pretextarem,0
pretextaremos,0
pretextares,0
pretextaria,0
pretextariam,0
pretextarias,0
pretextarmos,0
pretextará,0
pretextarás,0
pretextarão,0
pretextaríamos,0
pretextaríeis,0
pretextas,0
pretextasse,0
pretextassem,0
pretextasses,0
pretextaste,0
pretextastes,0
pretextava,0
pretextavam,0
pretextavas,0
pretexte,0
pretextei,0
pretexteis,0
pretextem,0
pretextemos,0
pretextes,0
pretexto,0
pretextou,0
pretextáramos,0
pretextáreis,0
pretextásseis,0
pretextássemos,0
pretextávamos,0
pretextáveis,0
pretidão,0
preto,0
pretos,0
prevalece,1
prevalecei,1
prevaleceis,1
prevalecem,1
prevalecemos,1
prevalecendo,1
prevalecer,1
prevalecera,1
prevaleceram,1
prevaleceras,1
prevalecerdes,1
prevalecerei,1
prevalecereis,1
prevalecerem,1
prevaleceremos,1
prevaleceres,1
prevaleceria,1
prevaleceriam,1
prevalecerias,1
prevalecermos,1
prevalecerá,1
prevalecerás,1
prevalecerão,1
prevaleceríamos,1
prevaleceríeis,1
prevaleces,1
prevalecesse,1
prevalecessem,1
prevalecesses,1
prevaleceste,1
prevalecestes,1
prevaleceu,1
prevaleci,1
prevalecia,1
prevaleciam,1
prevalecias,1
prevalecida,1
prevalecidas,1
prevalecido,1
prevalecidos,1
prevalecêramos,1
prevalecêreis,1
prevalecêsseis,1
prevalecêssemos,1
prevalecíamos,1
prevalecíeis,1
prevaleça,1
prevaleçais,1
prevaleçam,1
prevaleçamos,1
prevaleças,1
prevaleço,1
prevene,0
prevenem,0
prevenes,0
preveni,0
prevenia,0
preveniam,0
prevenias,0
prevenida,0
prevenidas,0
prevenido,0
prevenidos,0
prevenimos,0
prevenindo,0
prevenindo-se,0
prevenir,0
prevenira,0
preveniram,0
preveniras,0
prevenirdes,0
prevenirei,0
prevenireis,0
prevenirem,0
preveniremos,0
prevenires,0
preveniria,0
preveniriam,0
prevenirias,0
prevenirmos,0
prevenirá,0
prevenirás,0
prevenirão,0
preveniríamos,0
preveniríeis,0
prevenis,0
prevenisse,0
prevenissem,0
prevenisses,0
preveniste,0
prevenistes,0
preveniu,0
prevenção,0
prevenções,0
preveníamos,0
preveníeis,0
preveníramos,0
preveníreis,0
prevenísseis,0
preveníssemos,0
previna,0
previnais,0
previnam,0
previnamos,0
previnas,0
previne,0
previno,0
previsivelmente,0
preza,1
prezada,1
prezadas,1
prezado,1
prezados,1
prezai,1
prezais,1
prezam,1
prezamos,1
prezando,1
prezar,1
prezara,1
prezaram,1
prezaras,1
prezardes,1
prezarei,1
prezareis,1
prezarem,1
prezaremos,1
prezares,1
prezaria,1
prezariam,1
prezarias,1
prezarmos,1
prezará,1
prezarás,1
prezarão,1
prezaríamos,1
prezaríeis,1
prezas,1
prezasse,1
prezassem,1
prezasses,1
prezaste,1
prezastes,1
prezava,1
prezavam,1
prezavas,1
preze,1
prezei,1
prezeis,1
prezem,1
prezemos,1
prezes,1
prezo,1
prezou,1
prezáramos,1
prezáreis,1
prezásseis,1
prezássemos,1
prezávamos,1
prezáveis,1
preço,1
preços,0
prima,0
primada,0
primadas,0
primado,0
primados,0
primai,0
primais,0
primam,0
primamos,0
primando,0
primar,0
primara,0
primaram,0
primaras,0
primardes,0
primarei,0
primareis,0
primarem,0
primaremos,0
primares,0
primaria,0
primariam,0
primarias,0
primarmos,0
primará,0
primarás,0
primarão,0
primaríamos,0
primaríeis,0
primas,0
primasse,0
primassem,0
primasses,0
primaste,0
primastes,0
primava,0
primavam,0
primavas,0
primavera,0
primazia,1
prime,0
primei,0
primeira,0
primeiramente,0
primeiras,0
primeiro,0
primeiros,0
primeis,0
primem,0
primemos,0
primes,0
primitiva,0
primitivas,0
primitivo,0
primitivos,0
primo,0
primor,1
primorosa,0
primorosas,0
primoroso,0
primorosos,0
primos,0
primou,0
primáramos,0
primáreis,0
primásseis,0
primássemos,0
primávamos,0
primáveis,0
principais,1
principal,1
principalmente,0
principia,0
principiada,0
principiadas,0
principiado,0
principiados,0
principiai,0
principiais,0
principiam,0
principiamos,0
principiando,0
principiante,0
principiar,0
principiara,0
principiaram,0
principiaras,0
principiardes,0
principiarei,0
principiareis,0
principiarem,0
principiaremos,0
principiares,0
principiaria,0
principiariam,0
principiarias,0
principiarmos,0
principiará,0
principiarás,0
principiarão,0
principiaríamos,0
principiaríeis,0
principias,0
principiasse,0
principiassem,0
principiasses,0
principiaste,0
principiastes,0
principiava,0
principiavam,0
principiavas,0
principie,0
principiei,0
principieis,0
principiem,0
principiemos,0
principies,0
principio,0
principiou,0
principiáramos,0
principiáreis,0
principiásseis,0
principiássemos,0
principiávamos,0
principiáveis,0
princípio,0
princípios,0
prinvando-se,0
prisão,0
prisões,0
priva,-1
privada,-1
privadas,-1
privado,-1
privados,-1
privai,-1
privais,-1
privam,-1
privamos,-1
privando,-1
privar,-1
privara,-1
privaram,-1
privaras,-1
privardes,-1
privarei,-1
privareis,-1
privarem,-1
privaremos,-1
privares,-1
privaria,-1
privariam,-1
privarias,-1
privarmos,-1
privará,-1
privarás,-1
privarão,-1
privaríamos,-1
privaríeis,-1
privas,-1
privasse,-1
privassem,-1
privasses,-1
privaste,-1
privastes,-1
privativa,0
privativas,0
privativo,0
privativos,0
privava,-1
privavam,-1
privavas,-1
privação,0
privações,0
prive,-1
privei,-1
priveis,-1
privem,-1
privemos,-1
prives,-1
privilegiado,0
privilégio,1
privilégios,0
privo,-1
privou,-1
priváramos,-1
priváreis,-1
privásseis,-1
privássemos,-1
privávamos,-1
priváveis,-1
proba,0
probabilidade,0
probabilidades,0
probatória,0
probatório,0
probidade,1
problema,-1
problemas,-1
probo,0
probos,0
procdidas,0
proceda,0
procedais,0
procedam,0
procedamos,0
procedas,0
procede,0
procedei,0
procedeis,0
procedem,0
procedemos,0
procedendo,0
proceder,0
procedera,0
procederam,0
procederas,0
procederdes,0
procederei,0
procedereis,0
procederem,0
procederemos,0
procederes,0
procederia,0
procederiam,0
procederias,0
procedermos,0
procederá,0
procederás,0
procederão,0
procederíamos,0
procederíeis,0
procedes,0
procedesse,0
procedessem,0
procedesses,0
procedeste,0
procedestes,0
procedeu,0
procedi,0
procedia,0
procediam,0
procedias,0
procedida,0
procedidas,0
procedido,0
procedidos,0
procedimento,0
procedimentos,0
procedo,0
procedência,0
procedências,0
procedêramos,0
procedêreis,0
procedêsseis,0
procedêssemos,0
procedíamos,0
procedíeis,0
processa,0
processada,0
processadas,0
processado,0
processador,0
processadores,0
processados,0
processai,0
processais,0
processam,0
processamos,0
processando,0
processar,0
processara,0
processaram,0
processaras,0
processardes,0
processarei,0
processareis,0
processarem,0
processaremos,0
processares,0
processaria,0
processariam,0
processarias,0
processarmos,0
processará,0
processarás,0
processarão,0
processaríamos,0
processaríeis,0
processas,0
processasse,0
processassem,0
processasses,0
processaste,0
processastes,0
processava,0
processavam,0
processavas,0
processe,0
processei,0
processeis,0
processem,0
processemos,0
processes,0
processo,0
processos,0
processou,0
processáramos,0
processáreis,0
processásseis,0
processássemos,0
processávamos,0
processáveis,0
proclama,0
proclamada,0
proclamadas,0
proclamado,0
proclamados,0
proclamai,0
proclamais,0
proclamam,0
proclamamos,0
proclamando,0
proclamar,0
proclamara,0
proclamaram,0
proclamaras,0
proclamardes,0
proclamarei,0
proclamareis,0
proclamarem,0
proclamaremos,0
proclamares,0
proclamaria,0
proclamariam,0
proclamarias,0
proclamarmos,0
proclamará,0
proclamarás,0
proclamarão,0
proclamaríamos,0
proclamaríeis,0
proclamas,0
proclamasse,0
proclamassem,0
proclamasses,0
proclamaste,0
proclamastes,0
proclamava,0
proclamavam,0
proclamavas,0
proclamação,0
proclamações,0
proclame,0
proclamei,0
proclameis,0
proclamem,0
proclamemos,0
proclames,0
proclamo,0
proclamou,0
proclamáramos,0
proclamáreis,0
proclamásseis,0
proclamássemos,0
proclamávamos,0
proclamáveis,0
procrastina,0
procrastinada,0
procrastinadas,0
procrastinado,0
procrastinados,0
procrastinai,0
procrastinais,0
procrastinam,0
procrastinamos,0
procrastinando,0
procrastinar,0
procrastinara,0
procrastinaram,0
procrastinaras,0
procrastinardes,0
procrastinarei,0
procrastinareis,0
procrastinarem,0
procrastinaremos,0
procrastinares,0
procrastinaria,0
procrastinariam,0
procrastinarias,0
procrastinarmos,0
procrastinará,0
procrastinarás,0
procrastinarão,0
procrastinaríamos,0
procrastinaríeis,0
procrastinas,0
procrastinasse,0
procrastinassem,0
procrastinasses,0
procrastinaste,0
procrastinastes,0
procrastinava,0
procrastinavam,0
procrastinavas,0
procrastine,0
procrastinei,0
procrastineis,0
procrastinem,0
procrastinemos,0
procrastines,0
procrastino,0
procrastinou,0
procrastináramos,0
procrastináreis,0
procrastinásseis,0
procrastinássemos,0
procrastinávamos,0
procrastináveis,0
procria,0
procriada,0
procriadas,0
procriado,0
procriados,0
procriai,0
procriais,0
procriam,0
procriamos,0
procriando,0
procriar,0
procriara,0
procriaram,0
procriaras,0
procriardes,0
procriarei,0
procriareis,0
procriarem,0
procriaremos,0
procriares,0
procriaria,0
procriariam,0
procriarias,0
procriarmos,0
procriará,0
procriarás,0
procriarão,0
procriaríamos,0
procriaríeis,0
procrias,0
procriasse,0
procriassem,0
procriasses,0
procriaste,0
procriastes,0
procriava,0
procriavam,0
procriavas,0
procriação,0
procrie,0
procriei,0
procrieis,0
procriem,0
procriemos,0
procries,0
procrio,0
procriou,0
procriáramos,0
procriáreis,0
procriásseis,0
procriássemos,0
procriávamos,0
procriáveis,0
procura,0
procurada,0
procuradas,0
procurado,0
procurador,0
procurados,0
procurai,0
procurais,0
procuram,0
procuramos,0
procurando,0
procurar,0
procurara,0
procuraram,0
procuraras,0
procurardes,0
procurarei,0
procurareis,0
procurarem,0
procuraremos,0
procurares,0
procuraria,0
procurariam,0
procurarias,0
procurarmos,0
procurará,0
procurarás,0
procurarão,0
procuraríamos,0
procuraríeis,0
procuras,0
procurasse,0
procurassem,0
procurasses,0
procuraste,0
procurastes,0
procurava,0
procuravam,0
procuravas,0
procure,0
procurei,0
procureis,0
procurem,0
procuremos,0
procures,0
procuro,0
procurou,0
procuráramos,0
procuráreis,0
procurásseis,0
procurássemos,0
procurávamos,0
procuráveis,0
producão,0
producões,0
produto,0
produtor,0
produtores,0
produtos,0
produz,1
produza,1
produzais,1
produzam,1
produzamos,1
produzas,1
produze,1
produzem,1
produzes,1
produzi,1
produzia,1
produziam,1
produzias,1
produzida,1
produzidas,1
produzido,1
produzidos,1
produzimos,1
produzindo,1
produzir,1
produzira,1
produziram,1
produziras,1
produzirdes,1
produzirei,1
produzireis,1
produzirem,1
produziremos,1
produzires,1
produziria,1
produziriam,1
produzirias,1
produzirmos,1
produzirá,1
produzirás,1
produzirão,1
produziríamos,1
produziríeis,1
produzis,1
produzisse,1
produzissem,1
produzisses,1
produziste,1
produzistes,1
produziu,1
produzo,1
produzíamos,1
produzíeis,1
produzíramos,1
produzíreis,1
produzísseis,1
produzíssemos,1
produção,0
produções,0
prodígio,0
prodígios,0
proeminente,0
proeza,0
profana,0
profanas,0
profano,0
profanos,0
profere,0
proferem,0
proferes,0
proferi,0
proferia,0
proferiam,0
proferias,0
proferid,0
proferida,0
proferidas,0
proferido,0
proferidos,0
proferimos,0
proferindo,1
proferir,0
proferira,0
proferiram,0
proferiras,0
proferirdes,0
proferirei,0
proferireis,0
proferirem,0
proferiremos,0
proferires,0
proferiria,0
profeririam,0
proferirias,0
proferirmos,0
proferirá,0
proferirás,0
proferirão,0
proferiríamos,0
proferiríeis,0
proferis,0
proferisse,0
proferissem,0
proferisses,0
proferiste,0
proferistes,0
proferiu,0
proferíamos,0
proferíeis,0
proferíramos,0
proferíreis,0
proferísseis,0
proferíssemos,0
professa,0
professada,0
professadas,0
professado,0
professados,0
professai,0
professais,0
professam,0
professamos,0
professando,0
professar,0
professara,0
professaram,0
professaras,0
professardes,0
professarei,0
professareis,0
professarem,0
professaremos,0
professares,0
professaria,0
professariam,0
professarias,0
professarmos,0
professará,0
professarás,0
professarão,0
professaríamos,0
professaríeis,0
professas,0
professasse,0
professassem,0
professasses,0
professaste,0
professastes,0
professava,0
professavam,0
professavas,0
professe,0
professei,0
professeis,0
professem,0
professemos,0
professes,0
professo,0
professor,0
professora,0
professoras,0
professores,0
professos,0
professou,0
professáramos,0
professáreis,0
professásseis,0
professássemos,0
professávamos,0
professáveis,0
proficuidade,1
profira,0
profirais,0
profiram,0
profiramos,0
profiras,0
profiro,0
profissão,0
profissões,0
profundamente,0
profundezas,0
profusa,1
profusas,1
profusão,1
profusões,0
progenitora,0
progenitoras,0
programa,0
programas,0
progredi,1
progredia,1
progrediam,1
progredias,1
progredida,1
progredidas,1
progredido,1
progredidos,1
progredimos,1
progredindo,1
progredir,1
progredira,1
progrediram,1
progrediras,1
progredirdes,1
progredirei,1
progredireis,1
progredirem,1
progrediremos,1
progredires,1
progrediria,1
progrediriam,1
progredirias,1
progredirmos,1
progredirá,1
progredirás,1
progredirão,1
progrediríamos,1
progrediríeis,1
progredis,1
progredisse,1
progredissem,1
progredisses,1
progrediste,1
progredistes,1
progrediu,1
progredíamos,1
progredíeis,1
progredíramos,1
progredíreis,1
progredísseis,1
progredíssemos,1
progresso,0
progressos,0
progressão,0
progrida,1
progridais,1
progridam,1
progridamos,1
progridas,1
progride,1
progridem,1
progrides,1
progrido,1
proibais,0
proibamos,0
proibi,0
proibia,0
proibiam,0
proibias,0
proibida,0
proibidas,0
proibido,0
proibidos,0
proibimos,0
proibindo,0
proibir,0
proibira,0
proibiram,0
proibiras,0
proibirdes,0
proibirei,0
proibireis,0
proibirem,0
proibiremos,0
proibires,0
proibiria,0
proibiriam,0
proibirias,0
proibirmos,0
proibirá,0
proibirás,0
proibirão,0
proibiríamos,0
proibiríeis,0
proibis,0
proibisse,0
proibissem,0
proibisses,0
proibiste,0
proibistes,0
proibiu,0
proibição,0
proibições,0
proibíamos,0
proibíeis,0
proibíramos,0
proibíreis,0
proibísseis,0
proibíssemos,0
projeta,0
projetada,0
projetadas,0
projetado,0
projetados,0
projetai,0
projetais,0
projetam,0
projetamos,0
projetando,0
projetar,0
projetara,0
projetaram,0
projetaras,0
projetardes,0
projetarei,0
projetareis,0
projetarem,0
projetaremos,0
projetares,0
projetaria,0
projetariam,0
projetarias,0
projetarmos,0
projetará,0
projetarás,0
projetarão,0
projetaríamos,0
projetaríeis,0
projetas,0
projetasse,0
projetassem,0
projetasses,0
projetaste,0
projetastes,0
projetava,0
projetavam,0
projetavas,0
projete,0
projetei,0
projeteis,0
projetem,0
projetemos,0
projetes,0
projeto,0
projetos,0
projetou,0
projetáramos,0
projetáreis,0
projetásseis,0
projetássemos,0
projetávamos,0
projetáveis,0
projeção,0
projeções,0
prole,0
proles,0
prologando,0
prolonga,-1
prolongada,-1
prolongadas,-1
prolongado,-1
prolongados,-1
prolongai,-1
prolongais,-1
prolongam,-1
prolongamos,-1
prolongando,-1
prolongar,-1
prolongara,-1
prolongaram,-1
prolongaras,-1
prolongardes,-1
prolongarei,-1
prolongareis,-1
prolongarem,-1
prolongaremos,-1
prolongares,-1
prolongaria,-1
prolongariam,-1
prolongarias,-1
prolongarmos,-1
prolongará,-1
prolongarás,-1
prolongarão,-1
prolongaríamos,-1
prolongaríeis,-1
prolongas,-1
prolongasse,-1
prolongassem,-1
prolongasses,-1
prolongaste,-1
prolongastes,-1
prolongava,-1
prolongavam,-1
prolongavas,-1
prolongo,-1
prolongou,-1
prolongue,-1
prolonguei,-1
prolongueis,-1
prolonguem,-1
prolonguemos,-1
prolongues,-1
prolongáramos,-1
prolongáreis,-1
prolongásseis,-1
prolongássemos,-1
prolongávamos,-1
prolongáveis,-1
promessa,0
promessas,0
prometa,1
prometais,1
prometam,1
prometamos,1
prometas,1
promete,1
prometedor,1
prometei,1
prometeis,1
prometem,1
prometemos,1
prometendo,1
prometer,1
prometera,1
prometeram,1
prometeras,1
prometerdes,1
prometerei,1
prometereis,1
prometerem,1
prometeremos,1
prometeres,1
prometeria,1
prometeriam,1
prometerias,1
prometermos,1
prometerá,1
prometerás,1
prometerão,1
prometeríamos,1
prometeríeis,1
prometes,1
prometesse,1
prometessem,1
prometesses,1
prometeste,1
prometestes,1
prometeu,1
prometi,1
prometia,1
prometiam,1
prometias,1
prometida,1
prometidas,1
prometido,1
prometidos,1
prometimento,1
prometo,1
prometêramos,1
prometêreis,1
prometêsseis,1
prometêssemos,1
prometíamos,1
prometíeis,1
promissor,0
promissora,0
promissoras,0
promissores,0
promoter,0
promotor,0
promova,0
promovais,0
promovam,0
promovamos,0
promovas,0
promove,0
promovei,0
promoveis,0
promovem,0
promovemos,0
promovendo,0
promover,0
promovera,0
promoveram,0
promoveras,0
promoverdes,0
promoverei,0
promovereis,0
promoverem,0
promoveremos,0
promoveres,0
promoveria,0
promoveriam,0
promoverias,0
promovermos,0
promoverá,0
promoverás,0
promoverão,0
promoveríamos,0
promoveríeis,0
promoves,0
promovesse,0
promovessem,0
promovesses,0
promoveste,0
promovestes,0
promoveu,0
promovi,0
promovia,0
promoviam,0
promovias,0
promovida,0
promovidas,0
promovido,0
promovidos,0
promovo,0
promovêramos,0
promovêreis,0
promovêsseis,0
promovêssemos,0
promovíamos,0
promovíeis,0
promoção,0
promoções,0
promulga,0
promulgada,0
promulgadas,0
promulgado,0
promulgados,0
promulgai,0
promulgais,0
promulgam,0
promulgamos,0
promulgando,0
promulgar,0
promulgara,0
promulgaram,0
promulgaras,0
promulgardes,0
promulgarei,0
promulgareis,0
promulgarem,0
promulgaremos,0
promulgares,0
promulgaria,0
promulgariam,0
promulgarias,0
promulgarmos,0
promulgará,0
promulgarás,0
promulgarão,0
promulgaríamos,0
promulgaríeis,0
promulgas,0
promulgasse,0
promulgassem,0
promulgasses,0
promulgaste,0
promulgastes,0
promulgava,0
promulgavam,0
promulgavas,0
promulgo,0
promulgou,0
promulgue,0
promulguei,0
promulgueis,0
promulguem,0
promulguemos,0
promulgues,0
promulgáramos,0
promulgáreis,0
promulgásseis,0
promulgássemos,0
promulgávamos,0
promulgáveis,0
pronta,0
prontamente,0
prontas,0
prontidão,1
pronto,0
prontos,0
prontos-socorros,0
pronuncia,0
pronunciada,0
pronunciadas,0
pronunciado,0
pronunciados,0
pronunciai,0
pronunciais,0
pronunciam,0
pronunciamos,0
pronunciando,0
pronunciar,0
pronunciara,0
pronunciaram,0
pronunciaras,0
pronunciardes,0
pronunciarei,0
pronunciareis,0
pronunciarem,0
pronunciaremos,0
pronunciares,0
pronunciaria,0
pronunciariam,0
pronunciarias,0
pronunciarmos,0
pronunciará,0
pronunciarás,0
pronunciarão,0
pronunciaríamos,0
pronunciaríeis,0
pronuncias,0
pronunciasse,0
pronunciassem,0
pronunciasses,0
pronunciaste,0
pronunciastes,0
pronunciava,0
pronunciavam,0
pronunciavas,0
pronuncie,0
pronunciei,0
pronuncieis,0
pronunciem,0
pronunciemos,0
pronuncies,0
pronuncio,0
pronunciou,0
pronunciáramos,0
pronunciáreis,0
pronunciásseis,0
pronunciássemos,0
pronunciávamos,0
pronunciáveis,0
propaga,0
propagada,0
propagadas,0
propagado,0
propagados,0
propagai,0
propagais,0
propagam,0
propagamos,0
propaganda,0
propagando,0
propagar,0
propagara,0
propagaram,0
propagaras,0
propagardes,0
propagarei,0
propagareis,0
propagarem,0
propagaremos,0
propagares,0
propagaria,0
propagariam,0
propagarias,0
propagarmos,0
propagará,0
propagarás,0
propagarão,0
propagaríamos,0
propagaríeis,0
propagas,0
propagasse,0
propagassem,0
propagasses,0
propagaste,0
propagastes,0
propagava,0
propagavam,0
propagavas,0
propago,0
propagou,0
propague,0
propaguei,0
propagueis,0
propaguem,0
propaguemos,0
propagues,0
propagáramos,0
propagáreis,0
propagásseis,0
propagássemos,0
propagávamos,0
propagáveis,0
propala,0
propalada,0
propaladas,0
propalado,0
propalados,0
propalai,0
propalais,0
propalam,0
propalamos,0
propalando,0
propalar,0
propalara,0
propalaram,0
propalaras,0
propalardes,0
propalarei,0
propalareis,0
propalarem,0
propalaremos,0
propalares,0
propalaria,0
propalariam,0
propalarias,0
propalarmos,0
propalará,0
propalarás,0
propalarão,0
propalaríamos,0
propalaríeis,0
propalas,0
propalasse,0
propalassem,0
propalasses,0
propalaste,0
propalastes,0
propalava,0
propalavam,0
propalavas,0
propale,0
propalei,0
propaleis,0
propalem,0
propalemos,0
propales,0
propalo,0
propalou,0
propaláramos,0
propaláreis,0
propalásseis,0
propalássemos,0
propalávamos,0
propaláveis,0
propensa,0
propenso,0
propina,0
propinas,0
propomos,0
proponde,0
propondes,0
propondo,1
proponha,0
proponhais,0
proponham,0
proponhamos,0
proponhas,0
proponho,0
propor,0
proporciona,0
proporcionada,0
proporcionadas,0
proporcionado,0
proporcionados,0
proporcionai,0
proporcionais,0
